coef_obs,se_obs,p_obs_cluster,t_obs,bootstrap_reps_requested,bootstrap_reps_success,p_boot_wild_cluster,coef_boot_ci_low_2p5,coef_boot_ci_high_97p5,dv,n_obs,n_countries,year_min,year_max
0.35190352067303227,0.4249759994718575,0.40763932671851133,0.8280550457210839,59,59,0.7796610169491526,-0.7368535679490289,0.615216879802135,DV1_GVC_Linkage_Change,679,76,2013,2021
-0.1030868624149686,0.07736823487694293,0.18272272769443443,-1.3324184347611407,59,59,0.11864406779661017,-0.15013267935968194,0.11582837832889484,DV2_Export_Recovery,1729,180,2012,2021
0.0005757448508210013,0.012420918880851315,0.9630290252515152,0.04635283881521819,59,59,0.9661016949152542,-0.01811041193073517,0.019792196448402268,DV3_Partner_Diversification,1729,180,2012,2021
