country_iso3_code,year,gpr_country_annual,gpr_profile_knn_annual,gpr_profile_knn_method,gpr_profile_knn_neighbors,gpr_profile_knn_avg_common_features
ESP,2016,0.08738827,0.08738827,observed_country_gpr,0.0,0.0
ESP,2017,0.11309836,0.11309836,observed_country_gpr,0.0,0.0
ESP,2018,0.063762054,0.063762054,observed_country_gpr,0.0,0.0
ESP,2019,0.088799566,0.088799566,observed_country_gpr,0.0,0.0
ESP,2020,0.08954281,0.08954281,observed_country_gpr,0.0,0.0
ESP,2021,0.05580772,0.05580772,observed_country_gpr,0.0,0.0
ESP,2022,0.1694277,0.1694277,observed_country_gpr,0.0,0.0
EST,2012,,0.038218589690793225,knn_profile_year,5.0,7.0
EST,2013,,0.03833677473662176,knn_profile_year,5.0,7.0
EST,2014,,0.11420274689510536,knn_profile_year,5.0,7.0
EST,2015,,0.09698626651875647,knn_profile_year,5.0,7.0
EST,2016,,0.13359587455012095,knn_profile_year,5.0,7.0
EST,2017,,0.08423838715694876,knn_profile_year,5.0,7.0
EST,2018,,0.10132974026959207,knn_profile_year,5.0,7.0
EST,2019,,0.07919656415582603,knn_profile_year,5.0,7.0
EST,2020,,0.07517220473669273,knn_profile_year,5.0,7.0
EST,2021,,0.1203726008990837,knn_profile_year,5.0,7.0
EST,2022,,0.34561579990021757,knn_profile_year,5.0,6.0
ETH,2012,,0.06263785193169012,knn_profile_year,5.0,7.0
ETH,2013,,0.05024243543849607,knn_profile_year,5.0,7.0
ETH,2014,,0.05814271937274632,knn_profile_year,5.0,7.0
ETH,2015,,0.2114099380982521,knn_profile_year,5.0,6.8
ETH,2016,,0.184686321513258,knn_profile_year,5.0,6.8
ETH,2017,,0.0670776420529687,knn_profile_year,5.0,6.8
ETH,2018,,0.052750351812242614,knn_profile_year,5.0,6.8
ETH,2019,,0.10141955982186487,knn_profile_year,5.0,6.8
ETH,2020,,0.053209799050651534,knn_profile_year,5.0,6.8
ETH,2021,,0.03831247354084881,knn_profile_year,5.0,6.8
ETH,2022,,0.07277911471893732,knn_profile_year,5.0,6.0
FIN,2012,0.012843811,0.012843811,observed_country_gpr,0.0,0.0
FIN,2013,0.013060124,0.013060124,observed_country_gpr,0.0,0.0
FIN,2014,0.024747642,0.024747642,observed_country_gpr,0.0,0.0
FIN,2015,0.018355237,0.018355237,observed_country_gpr,0.0,0.0
FIN,2016,0.01866252,0.01866252,observed_country_gpr,0.0,0.0
FIN,2017,0.020611467,0.020611467,observed_country_gpr,0.0,0.0
FIN,2018,0.081294805,0.081294805,observed_country_gpr,0.0,0.0
FIN,2019,0.02811499,0.02811499,observed_country_gpr,0.0,0.0
FIN,2020,0.024850897,0.024850897,observed_country_gpr,0.0,0.0
FIN,2021,0.027537366,0.027537366,observed_country_gpr,0.0,0.0
FIN,2022,0.23364837,0.23364837,observed_country_gpr,0.0,0.0
FJI,2012,,0.02726908964873008,knn_profile_year,5.0,6.0
FJI,2013,,0.02496468456868815,knn_profile_year,5.0,6.0
FJI,2014,,0.02575696680507941,knn_profile_year,5.0,6.0
FJI,2015,,0.032844416286083686,knn_profile_year,5.0,6.0
FJI,2016,,0.04145083400075304,knn_profile_year,5.0,6.0
FJI,2017,,0.029445858130423455,knn_profile_year,5.0,6.0
FJI,2018,,0.05188080876653602,knn_profile_year,5.0,6.0
FJI,2019,,0.04274530780315978,knn_profile_year,5.0,6.0
FJI,2020,,0.02721584026106432,knn_profile_year,5.0,6.0
FJI,2021,,0.023459299963773956,knn_profile_year,5.0,6.0
FJI,2022,,0.05107299947358373,knn_profile_year,5.0,5.0
FLK,2012,,0.06411516593606469,knn_profile_year,5.0,3.0
FLK,2013,,0.020794999723173016,knn_profile_year,5.0,3.0
FLK,2014,,0.2884557363557647,knn_profile_year,5.0,3.0
FLK,2015,,0.3538182793993354,knn_profile_year,5.0,3.0
FLK,2016,,0.07494641909929081,knn_profile_year,5.0,3.0
FLK,2017,,0.046063957842552315,knn_profile_year,5.0,3.0
FLK,2018,,0.058343439306557214,knn_profile_year,5.0,3.0
FLK,2019,,0.11776700810708142,knn_profile_year,5.0,3.0
FLK,2020,,0.08801337585281263,knn_profile_year,5.0,3.0
FLK,2021,,0.058120242815031704,knn_profile_year,5.0,3.0
FLK,2022,,0.7802646386045293,knn_profile_year,5.0,3.0
FRA,2012,0.3687549,0.3687549,observed_country_gpr,0.0,0.0
FRA,2013,0.48233172,0.48233172,observed_country_gpr,0.0,0.0
FRA,2014,0.49224225,0.49224225,observed_country_gpr,0.0,0.0
FRA,2015,0.96578217,0.96578217,observed_country_gpr,0.0,0.0
FRA,2016,0.7489194,0.7489194,observed_country_gpr,0.0,0.0
FRA,2017,0.55118734,0.55118734,observed_country_gpr,0.0,0.0
FRA,2018,0.5586948,0.5586948,observed_country_gpr,0.0,0.0
FRA,2019,0.48658857,0.48658857,observed_country_gpr,0.0,0.0
FRA,2020,0.4510428,0.4510428,observed_country_gpr,0.0,0.0
FRA,2021,0.4777685,0.4777685,observed_country_gpr,0.0,0.0
FRA,2022,0.92062515,0.92062515,observed_country_gpr,0.0,0.0
FRO,2012,,0.026314288121708378,knn_profile_year,5.0,6.0
FRO,2013,,0.028091825266516768,knn_profile_year,5.0,6.0
FRO,2014,,0.04671236391665481,knn_profile_year,5.0,6.0
FRO,2015,,0.03601635963047639,knn_profile_year,5.0,6.0
FRO,2016,,0.031965995248676944,knn_profile_year,5.0,6.0
FRO,2017,,0.04164069162168783,knn_profile_year,5.0,6.0
FRO,2018,,0.05229923532336762,knn_profile_year,5.0,6.0
FRO,2019,,0.06310810514683822,knn_profile_year,5.0,6.0
FRO,2020,,0.0397600231018055,knn_profile_year,5.0,6.0
FRO,2021,,0.14248977042515734,knn_profile_year,5.0,6.0
FRO,2022,,0.7667224092017086,knn_profile_year,5.0,5.0
FSM,2012,,0.02367727175535007,knn_profile_year,5.0,7.0
FSM,2013,,0.021739903202029384,knn_profile_year,5.0,7.0
FSM,2014,,0.02139986361781793,knn_profile_year,5.0,7.0
FSM,2015,,0.022061856424215823,knn_profile_year,5.0,7.0
FSM,2016,,0.020837118584826526,knn_profile_year,5.0,6.8
FSM,2017,,0.02892595286048812,knn_profile_year,5.0,6.8
FSM,2018,,0.04346864167023226,knn_profile_year,5.0,6.8
FSM,2019,,0.07207628957906266,knn_profile_year,5.0,6.8
FSM,2020,,0.029235831417743434,knn_profile_year,5.0,6.8
FSM,2021,,0.0368082703374008,knn_profile_year,5.0,7.0
FSM,2022,,0.03892604054215316,knn_profile_year,5.0,6.0
GAB,2012,,0.16502499783280178,knn_profile_year,5.0,7.0
GAB,2013,,0.14500748166407434,knn_profile_year,5.0,7.0
GAB,2014,,0.2867078292056276,knn_profile_year,5.0,7.0
GAB,2015,,0.21357220006637948,knn_profile_year,5.0,6.8
GAB,2016,,0.25510423774464813,knn_profile_year,5.0,6.8
GAB,2017,,0.2763200731815056,knn_profile_year,5.0,6.8
GAB,2018,,0.3270858601177871,knn_profile_year,5.0,6.8
GAB,2019,,0.3226248209367956,knn_profile_year,5.0,6.8
GAB,2020,,0.1699816249153254,knn_profile_year,5.0,6.8
GAB,2021,,0.19769355761357998,knn_profile_year,5.0,7.0
GAB,2022,,0.7583341509861318,knn_profile_year,5.0,6.0
GBR,2012,0.8371572,0.8371572,observed_country_gpr,0.0,0.0
GBR,2013,0.9031899,0.9031899,observed_country_gpr,0.0,0.0
GBR,2014,1.0265032,1.0265032,observed_country_gpr,0.0,0.0
GBR,2015,0.9989469,0.9989469,observed_country_gpr,0.0,0.0
GBR,2016,0.90067476,0.90067476,observed_country_gpr,0.0,0.0
GBR,2017,0.9144709,0.9144709,observed_country_gpr,0.0,0.0
GBR,2018,1.0689781,1.0689781,observed_country_gpr,0.0,0.0
GBR,2019,0.97252303,0.97252303,observed_country_gpr,0.0,0.0
GBR,2020,0.74531883,0.74531883,observed_country_gpr,0.0,0.0
GBR,2021,0.81979036,0.81979036,observed_country_gpr,0.0,0.0
GBR,2022,1.7720248,1.7720248,observed_country_gpr,0.0,0.0
GEO,2012,,0.030926541385283345,knn_profile_year,5.0,7.0
GEO,2013,,0.029931019966275844,knn_profile_year,5.0,7.0
GEO,2014,,0.1923348594857123,knn_profile_year,5.0,7.0
GEO,2015,,0.10337987743910788,knn_profile_year,5.0,7.0
GEO,2016,,0.06824183980546306,knn_profile_year,5.0,7.0
GEO,2017,,0.07842142473494743,knn_profile_year,5.0,7.0
GEO,2018,,0.07345544516275881,knn_profile_year,5.0,7.0
GEO,2019,,0.05223026400368204,knn_profile_year,5.0,7.0
GEO,2020,,0.04784113031400525,knn_profile_year,5.0,7.0
GEO,2021,,0.08275649371659576,knn_profile_year,5.0,7.0
GEO,2022,,1.4019072752656583,knn_profile_year,5.0,6.0
GHA,2012,,0.058508857327849426,knn_profile_year,5.0,7.0
GHA,2013,,0.011697802803078129,knn_profile_year,5.0,7.0
GHA,2014,,0.022455014007574166,knn_profile_year,5.0,7.0
GHA,2015,,0.17818506976453896,knn_profile_year,5.0,6.8
GHA,2016,,0.16103976687651922,knn_profile_year,5.0,6.8
GHA,2017,,0.05710850045309584,knn_profile_year,5.0,6.8
GHA,2018,,0.04299031847988098,knn_profile_year,5.0,6.8
GHA,2019,,0.07707378405333844,knn_profile_year,5.0,6.8
GHA,2020,,0.03386135621691602,knn_profile_year,5.0,6.8
GHA,2021,,0.02325331810064034,knn_profile_year,5.0,7.0
GHA,2022,,0.051401758713381936,knn_profile_year,5.0,6.0
GIB,2012,,0.24325723505796032,knn_profile_year,5.0,3.0
GIB,2013,,0.21206430514094377,knn_profile_year,5.0,3.0
GIB,2014,,0.3320529399345077,knn_profile_year,5.0,3.0
GIB,2015,,0.3992287169434345,knn_profile_year,5.0,3.0
GIB,2016,,0.3368249216620706,knn_profile_year,5.0,3.0
GIB,2017,,0.34709251759148846,knn_profile_year,5.0,3.0
GIB,2018,,0.3972198910476934,knn_profile_year,5.0,3.0
GIB,2019,,0.35762935012513386,knn_profile_year,5.0,3.0
GIB,2020,,0.21256731324597694,knn_profile_year,5.0,3.0
GIB,2021,,0.6739621232726478,knn_profile_year,5.0,3.0
GIB,2022,,1.6072031666280147,knn_profile_year,5.0,3.0
GIN,2012,,0.06209290649097434,knn_profile_year,5.0,7.0
GIN,2013,,0.05078964855367766,knn_profile_year,5.0,7.0
GIN,2014,,0.057410581876642185,knn_profile_year,5.0,7.0
GIN,2015,,0.17634529555151177,knn_profile_year,5.0,6.8
GIN,2016,,0.2160753513165463,knn_profile_year,5.0,6.8
GIN,2017,,0.1160271214446176,knn_profile_year,5.0,6.8
GIN,2018,,0.05292823713605652,knn_profile_year,5.0,6.8
GIN,2019,,0.10165899023778267,knn_profile_year,5.0,6.8
GIN,2020,,0.03393607708899229,knn_profile_year,5.0,6.8
GIN,2021,,0.03758596406920721,knn_profile_year,5.0,6.8
GIN,2022,,0.6610258882674191,knn_profile_year,5.0,6.0
GMB,2012,,0.02090171949248554,knn_profile_year,5.0,7.0
GMB,2013,,0.01753518573278546,knn_profile_year,5.0,7.0
GMB,2014,,0.0267318846624621,knn_profile_year,5.0,7.0
GMB,2015,,0.02452045291665396,knn_profile_year,5.0,6.8
GMB,2016,,0.04211788304924394,knn_profile_year,5.0,6.8
GMB,2017,,0.03640608884988632,knn_profile_year,5.0,6.8
GMB,2018,,0.04636678326312912,knn_profile_year,5.0,6.8
GMB,2019,,0.08467447152313398,knn_profile_year,5.0,6.8
GMB,2020,,0.034926117855877785,knn_profile_year,5.0,6.8
GMB,2021,,0.037392913091951314,knn_profile_year,5.0,6.8
GMB,2022,,0.07115712619225052,knn_profile_year,5.0,6.0
GNB,2012,,0.06816383078142106,knn_profile_year,5.0,7.0
GNB,2013,,0.055522726971376786,knn_profile_year,5.0,7.0
GNB,2014,,0.06546020104559906,knn_profile_year,5.0,7.0
GNB,2015,,0.2955566299317737,knn_profile_year,5.0,6.8
GNB,2016,,0.24595276729219165,knn_profile_year,5.0,6.8
GNB,2017,,0.06521365962835937,knn_profile_year,5.0,6.8
GNB,2018,,0.06237409649258882,knn_profile_year,5.0,6.8
GNB,2019,,0.09852700044725073,knn_profile_year,5.0,6.8
GNB,2020,,0.15086341981976345,knn_profile_year,5.0,6.8
GNB,2021,,0.0959699383486239,knn_profile_year,5.0,6.8
GNB,2022,,0.6962502273973112,knn_profile_year,5.0,6.0
GNQ,2012,,0.1040751417990369,knn_profile_year,5.0,7.0
GNQ,2013,,0.08456075761606545,knn_profile_year,5.0,7.0
GNQ,2014,,0.05447175856657012,knn_profile_year,5.0,7.0
GNQ,2015,,0.24815487499495853,knn_profile_year,5.0,6.8
GNQ,2016,,0.21477372304745435,knn_profile_year,5.0,6.8
GNQ,2017,,0.2569399555248532,knn_profile_year,5.0,6.8
GNQ,2018,,0.301238329095985,knn_profile_year,5.0,6.8
GNQ,2019,,0.30351969383075167,knn_profile_year,5.0,6.8
GNQ,2020,,0.1613386002960745,knn_profile_year,5.0,6.8
GNQ,2021,,0.17137758397377947,knn_profile_year,5.0,6.8
GNQ,2022,,0.06324406299696418,knn_profile_year,5.0,6.0
GRC,2012,,0.10901277699910779,knn_profile_year,5.0,7.0
GRC,2013,,0.08173340378591015,knn_profile_year,5.0,7.0
GRC,2014,,0.11522040883897088,knn_profile_year,5.0,7.0
GRC,2015,,0.06584602690342921,knn_profile_year,5.0,7.0
GRC,2016,,0.07085384960707221,knn_profile_year,5.0,7.0
GRC,2017,,0.11314326835076285,knn_profile_year,5.0,7.0
GRC,2018,,0.06853153359756715,knn_profile_year,5.0,7.0
GRC,2019,,0.05336773997802917,knn_profile_year,5.0,7.0
GRC,2020,,0.13191715166223442,knn_profile_year,5.0,7.0
GRC,2021,,0.15299190798455156,knn_profile_year,5.0,7.0
GRC,2022,,0.41413690291909433,knn_profile_year,5.0,6.0
GRD,2012,,0.021024344777993146,knn_profile_year,5.0,6.0
GRD,2013,,0.022724578490080506,knn_profile_year,5.0,6.0
GRD,2014,,0.024823301289285154,knn_profile_year,5.0,6.0
GRD,2015,,0.027506071441645283,knn_profile_year,5.0,6.0
GRD,2016,,0.032448860495554385,knn_profile_year,5.0,6.0
GRD,2017,,0.03546574096304663,knn_profile_year,5.0,6.0
GRD,2018,,0.049234342199349704,knn_profile_year,5.0,6.0
GRD,2019,,0.05425185281166412,knn_profile_year,5.0,6.0
GRD,2020,,0.03025638529777218,knn_profile_year,5.0,6.0
GRD,2021,,0.026762231684829645,knn_profile_year,5.0,6.0
GRD,2022,,0.046198711490939695,knn_profile_year,5.0,5.0
GRL,2012,,0.026317388467108894,knn_profile_year,5.0,7.0
GRL,2013,,0.027749952338351515,knn_profile_year,5.0,7.0
GRL,2014,,0.046186467263126155,knn_profile_year,5.0,7.0
GRL,2015,,0.03510854499520145,knn_profile_year,5.0,7.0
GRL,2016,,0.031815431111034034,knn_profile_year,5.0,7.0
GRL,2017,,0.040749797055389884,knn_profile_year,5.0,7.0
GRL,2018,,0.05095281851033243,knn_profile_year,5.0,7.0
GRL,2019,,0.06238658952841785,knn_profile_year,5.0,7.0
GRL,2020,,0.03979759347049802,knn_profile_year,5.0,7.0
GRL,2021,,0.07910766620443695,knn_profile_year,5.0,6.0
GRL,2022,,0.1369289105704503,knn_profile_year,5.0,6.0
GTM,2012,,0.018253156993671197,knn_profile_year,5.0,7.0
GTM,2013,,0.01730132811098192,knn_profile_year,5.0,7.0
GTM,2014,,0.026158353511187157,knn_profile_year,5.0,7.0
GTM,2015,,0.023606527850633982,knn_profile_year,5.0,7.0
GTM,2016,,0.03648584128262927,knn_profile_year,5.0,7.0
GTM,2017,,0.041316299384172375,knn_profile_year,5.0,7.0
GTM,2018,,0.034748262199524434,knn_profile_year,5.0,7.0
GTM,2019,,0.058108510572729345,knn_profile_year,5.0,7.0
GTM,2020,,0.03065079077420193,knn_profile_year,5.0,7.0
GTM,2021,,0.03921748443739349,knn_profile_year,5.0,7.0
GTM,2022,,0.06241574371228389,knn_profile_year,5.0,6.0
GUM,2012,,0.4094933379611107,knn_profile_year,5.0,7.0
GUM,2013,,0.4722104662875011,knn_profile_year,5.0,7.0
GUM,2014,,0.5658947862584056,knn_profile_year,5.0,7.0
GUM,2015,,0.6748679916620851,knn_profile_year,5.0,7.0
GUM,2016,,0.6185589300045938,knn_profile_year,5.0,7.0
GUM,2017,,0.6565852560101437,knn_profile_year,5.0,7.0
GUM,2018,,0.19010049683511193,knn_profile_year,5.0,7.0
GUM,2019,,0.15584984568378113,knn_profile_year,5.0,7.0
GUM,2020,,0.4518161660650297,knn_profile_year,5.0,7.0
GUM,2021,,0.6525689927812984,knn_profile_year,5.0,7.0
GUM,2022,,0.3227245791081557,knn_profile_year,5.0,6.0
GUY,2012,,0.05251284005211929,knn_profile_year,5.0,6.0
GUY,2013,,0.01267877867319682,knn_profile_year,5.0,6.0
GUY,2014,,0.02101845809882233,knn_profile_year,5.0,6.0
GUY,2015,,0.15680458597607544,knn_profile_year,5.0,5.8
GUY,2016,,0.22072510296361242,knn_profile_year,5.0,5.8
GUY,2017,,0.18929217946941584,knn_profile_year,5.0,5.8
GUY,2018,,0.039877106246162856,knn_profile_year,5.0,5.8
GUY,2019,,0.05469277896238662,knn_profile_year,5.0,6.0
GUY,2020,,0.16798736199930406,knn_profile_year,5.0,5.8
GUY,2021,,0.18054500227765904,knn_profile_year,5.0,5.8
GUY,2022,,0.5735911239924624,knn_profile_year,5.0,5.0
HKG,2012,0.020782107,0.020782107,observed_country_gpr,0.0,0.0
HKG,2013,0.024923297,0.024923297,observed_country_gpr,0.0,0.0
HKG,2014,0.03556912,0.03556912,observed_country_gpr,0.0,0.0
HKG,2015,0.02443643,0.02443643,observed_country_gpr,0.0,0.0
HKG,2016,0.029536044,0.029536044,observed_country_gpr,0.0,0.0
HKG,2017,0.05237663,0.05237663,observed_country_gpr,0.0,0.0
HKG,2018,0.079849474,0.079849474,observed_country_gpr,0.0,0.0
HKG,2019,0.13819487,0.13819487,observed_country_gpr,0.0,0.0
HKG,2020,0.20824708,0.20824708,observed_country_gpr,0.0,0.0
HKG,2021,0.14613865,0.14613865,observed_country_gpr,0.0,0.0
HKG,2022,0.16175358,0.16175358,observed_country_gpr,0.0,0.0
HMD,2012,,0.02356449677586511,knn_profile_year,5.0,3.0
HMD,2013,,0.018441292337975562,knn_profile_year,5.0,3.0
HMD,2014,,0.16143962745138643,knn_profile_year,5.0,3.0
HMD,2015,,0.10775382363771019,knn_profile_year,5.0,3.0
HMD,2016,,0.12400995819521066,knn_profile_year,5.0,3.0
HMD,2017,,0.42705305516188696,knn_profile_year,5.0,3.0
HMD,2018,,0.07970316340163944,knn_profile_year,5.0,3.0
HMD,2019,,0.08244753511783948,knn_profile_year,5.0,3.0
HMD,2020,,0.23243339063989993,knn_profile_year,5.0,3.0
HMD,2021,,0.15132451161141072,knn_profile_year,5.0,3.0
HMD,2022,,0.2574534011139974,knn_profile_year,5.0,3.0
HND,2012,,0.018986220077515166,knn_profile_year,5.0,7.0
HND,2013,,0.01713230633716323,knn_profile_year,5.0,7.0
HND,2014,,0.02630998987142779,knn_profile_year,5.0,7.0
HND,2015,,0.02588102562592571,knn_profile_year,5.0,6.8
HND,2016,,0.03173211510020921,knn_profile_year,5.0,6.8
HND,2017,,0.04799845864591375,knn_profile_year,5.0,6.8
HND,2018,,0.03695827558747673,knn_profile_year,5.0,6.8
HND,2019,,0.08405181194217004,knn_profile_year,5.0,6.8
HND,2020,,0.03844246705598872,knn_profile_year,5.0,6.8
HND,2021,,0.02317650880477904,knn_profile_year,5.0,6.8
HND,2022,,0.05159582506705757,knn_profile_year,5.0,6.0
HRV,2012,,0.09236836765125189,knn_profile_year,5.0,7.0
HRV,2013,,0.06725410264350629,knn_profile_year,5.0,7.0
HRV,2014,,0.1301942888242001,knn_profile_year,5.0,7.0
HRV,2015,,0.07066268527705906,knn_profile_year,5.0,7.0
HRV,2016,,0.18479290828363656,knn_profile_year,5.0,7.0
HRV,2017,,0.1060272174588734,knn_profile_year,5.0,7.0
HRV,2018,,0.13642529610138218,knn_profile_year,5.0,7.0
HRV,2019,,0.11574354124350503,knn_profile_year,5.0,7.0
HRV,2020,,0.11780968353492573,knn_profile_year,5.0,7.0
HRV,2021,,0.14983294347523063,knn_profile_year,5.0,7.0
HRV,2022,,0.5093618036936368,knn_profile_year,5.0,6.0
HTI,2012,,0.02107447440783866,knn_profile_year,5.0,7.0
HTI,2013,,0.017236823679937778,knn_profile_year,5.0,7.0
HTI,2014,,0.02461126474727522,knn_profile_year,5.0,7.0
HTI,2015,,0.026352315849926332,knn_profile_year,5.0,6.8
HTI,2016,,0.028780008578281887,knn_profile_year,5.0,6.8
HTI,2017,,0.05522187915638738,knn_profile_year,5.0,6.8
HTI,2018,,0.05789471481680654,knn_profile_year,5.0,6.8
HTI,2019,,0.11892631526432378,knn_profile_year,5.0,6.8
HTI,2020,,0.05257066183781293,knn_profile_year,5.0,6.8
HTI,2021,,0.03963533958027249,knn_profile_year,5.0,6.8
HTI,2022,,0.06724498086301738,knn_profile_year,5.0,6.0
HUN,2012,0.009108932,0.009108932,observed_country_gpr,0.0,0.0
HUN,2013,0.005677605,0.005677605,observed_country_gpr,0.0,0.0
HUN,2014,0.042334687,0.042334687,observed_country_gpr,0.0,0.0
HUN,2015,0.05643506,0.05643506,observed_country_gpr,0.0,0.0
HUN,2016,0.040295653,0.040295653,observed_country_gpr,0.0,0.0
HUN,2017,0.026346048,0.026346048,observed_country_gpr,0.0,0.0
HUN,2018,0.029317586,0.029317586,observed_country_gpr,0.0,0.0
HUN,2019,0.030125843,0.030125843,observed_country_gpr,0.0,0.0
HUN,2020,0.02465008,0.02465008,observed_country_gpr,0.0,0.0
HUN,2021,0.03891596,0.03891596,observed_country_gpr,0.0,0.0
HUN,2022,0.20807505,0.20807505,observed_country_gpr,0.0,0.0
IDN,2012,0.02131285,0.02131285,observed_country_gpr,0.0,0.0
IDN,2013,0.015832543,0.015832543,observed_country_gpr,0.0,0.0
IDN,2014,0.031659987,0.031659987,observed_country_gpr,0.0,0.0
IDN,2015,0.019367417,0.019367417,observed_country_gpr,0.0,0.0
IDN,2016,0.037597593,0.037597593,observed_country_gpr,0.0,0.0
IDN,2017,0.03619231,0.03619231,observed_country_gpr,0.0,0.0
IDN,2018,0.031972926,0.031972926,observed_country_gpr,0.0,0.0
IDN,2019,0.03615004,0.03615004,observed_country_gpr,0.0,0.0
IDN,2020,0.023627788,0.023627788,observed_country_gpr,0.0,0.0
IDN,2021,0.02359748,0.02359748,observed_country_gpr,0.0,0.0
IDN,2022,0.09348709,0.09348709,observed_country_gpr,0.0,0.0
IND,2012,0.16144772,0.16144772,observed_country_gpr,0.0,0.0
IND,2013,0.121417254,0.121417254,observed_country_gpr,0.0,0.0
IND,2014,0.14135072,0.14135072,observed_country_gpr,0.0,0.0
IND,2015,0.1488614,0.1488614,observed_country_gpr,0.0,0.0
IND,2016,0.15137264,0.15137264,observed_country_gpr,0.0,0.0
IND,2017,0.15899642,0.15899642,observed_country_gpr,0.0,0.0
IND,2018,0.16075782,0.16075782,observed_country_gpr,0.0,0.0
IND,2019,0.21638727,0.21638727,observed_country_gpr,0.0,0.0
IND,2020,0.1724291,0.1724291,observed_country_gpr,0.0,0.0
IND,2021,0.21335913,0.21335913,observed_country_gpr,0.0,0.0
IND,2022,0.32312706,0.32312706,observed_country_gpr,0.0,0.0
IRL,2012,,0.06762460731862406,knn_profile_year,5.0,7.0
IRL,2013,,0.08634426118908269,knn_profile_year,5.0,7.0
IRL,2014,,0.10259161743227642,knn_profile_year,5.0,7.0
IRL,2015,,0.10293509680294327,knn_profile_year,5.0,7.0
IRL,2016,,0.12236037410022671,knn_profile_year,5.0,7.0
IRL,2017,,0.08476246604707602,knn_profile_year,5.0,7.0
IRL,2018,,0.10535490457759258,knn_profile_year,5.0,7.0
IRL,2019,,0.09634523121900244,knn_profile_year,5.0,7.0
IRL,2020,,0.10883582289708775,knn_profile_year,5.0,7.0
IRL,2021,,0.09281996019093922,knn_profile_year,5.0,7.0
IRL,2022,,0.24808625169214854,knn_profile_year,5.0,6.0
IRN,2012,,0.14412783408101615,knn_profile_year,5.0,7.0
IRN,2013,,0.15973965483497726,knn_profile_year,5.0,7.0
IRN,2014,,0.3153781286516918,knn_profile_year,5.0,7.0
IRN,2015,,0.31976983456046637,knn_profile_year,5.0,6.8
IRN,2016,,0.2895177939408891,knn_profile_year,5.0,6.8
IRN,2017,,0.35106697076885063,knn_profile_year,5.0,6.8
IRN,2018,,0.3437583897173718,knn_profile_year,5.0,6.0
IRN,2019,,0.34257951390530084,knn_profile_year,5.0,6.0
IRN,2020,,0.1893901940018919,knn_profile_year,5.0,6.0
IRN,2021,,0.23785907180145655,knn_profile_year,5.0,6.8
IRN,2022,,0.8197332163338621,knn_profile_year,5.0,6.0
IRQ,2012,,0.10836755944609901,knn_profile_year,5.0,7.0
IRQ,2013,,0.09005858811218703,knn_profile_year,5.0,7.0
IRQ,2014,,0.30016998111120374,knn_profile_year,5.0,7.0
IRQ,2015,,0.22841396002596062,knn_profile_year,5.0,6.8
IRQ,2016,,0.19592452424126255,knn_profile_year,5.0,6.8
IRQ,2017,,0.25904693818483354,knn_profile_year,5.0,6.8
IRQ,2018,,0.2647690367450517,knn_profile_year,5.0,6.8
IRQ,2019,,0.2955282156763721,knn_profile_year,5.0,6.8
IRQ,2020,,0.15242157356367883,knn_profile_year,5.0,6.8
IRQ,2021,,0.16774306962720195,knn_profile_year,5.0,6.8
IRQ,2022,,0.6590547546380919,knn_profile_year,5.0,6.0
ISL,2012,,0.4162763376192103,knn_profile_year,5.0,7.0
ISL,2013,,0.4558804904555462,knn_profile_year,5.0,7.0
ISL,2014,,0.19982805468279302,knn_profile_year,5.0,7.0
ISL,2015,,0.7440493630012046,knn_profile_year,5.0,7.0
ISL,2016,,0.6437697151022105,knn_profile_year,5.0,7.0
ISL,2017,,0.23536819212374505,knn_profile_year,5.0,7.0
ISL,2018,,0.2509747047580286,knn_profile_year,5.0,7.0
ISL,2019,,0.3931809630571705,knn_profile_year,5.0,7.0
ISL,2020,,0.5256928770008579,knn_profile_year,5.0,7.0
ISL,2021,,0.21140992219534271,knn_profile_year,5.0,7.0
ISL,2022,,0.32184285725992245,knn_profile_year,5.0,6.0
ISR,2012,0.514567,0.514567,observed_country_gpr,0.0,0.0
ISR,2013,0.44347188,0.44347188,observed_country_gpr,0.0,0.0
ISR,2014,0.38294065,0.38294065,observed_country_gpr,0.0,0.0
ISR,2015,0.47485542,0.47485542,observed_country_gpr,0.0,0.0
ISR,2016,0.17975366,0.17975366,observed_country_gpr,0.0,0.0
ISR,2017,0.25713044,0.25713044,observed_country_gpr,0.0,0.0
ISR,2018,0.35154045,0.35154045,observed_country_gpr,0.0,0.0
ISR,2019,0.2396997,0.2396997,observed_country_gpr,0.0,0.0
ISR,2020,0.18560548,0.18560548,observed_country_gpr,0.0,0.0
ISR,2021,0.2514568,0.2514568,observed_country_gpr,0.0,0.0
ISR,2022,0.24204548,0.24204548,observed_country_gpr,0.0,0.0
ITA,2012,0.08141554,0.08141554,observed_country_gpr,0.0,0.0
ITA,2013,0.108274974,0.108274974,observed_country_gpr,0.0,0.0
ITA,2014,0.15704583,0.15704583,observed_country_gpr,0.0,0.0
ITA,2015,0.13930665,0.13930665,observed_country_gpr,0.0,0.0
ITA,2016,0.14858478,0.14858478,observed_country_gpr,0.0,0.0
ITA,2017,0.122783214,0.122783214,observed_country_gpr,0.0,0.0
ITA,2018,0.15324225,0.15324225,observed_country_gpr,0.0,0.0
ITA,2019,0.12568687,0.12568687,observed_country_gpr,0.0,0.0
ITA,2020,0.16271815,0.16271815,observed_country_gpr,0.0,0.0
