country_iso3_code,year,design,incumbent_period,model_period,incumbent_partner_diversification,incumbent_partner_entropy,portfolio_reallocation,incumbent_retention_rate,continuing_export_share
ARE,2021,primary_2015_2022,2015-2017,2015-2022,0.9443248054543504,3.555120223529695,0.19166397324063214,0.9622641509433962,0.9959288022049577
ARE,2022,primary_2015_2022,2015-2017,2015-2022,0.9469768977525101,3.5880577894461254,0.16538322758236634,0.9764150943396226,0.9946643463010576
ARG,2015,primary_2015_2022,2015-2017,2015-2022,0.9337293474875978,3.5852832213404255,0.0589329017083613,0.9788359788359788,1.0
ARG,2016,primary_2015_2022,2015-2017,2015-2022,0.9432123079901062,3.6241948798145303,0.05013076355545982,0.9682539682539683,1.0
ARG,2017,primary_2015_2022,2015-2017,2015-2022,0.9421540046379343,3.666751147940243,0.04969832296878533,0.9682539682539683,1.0
ARG,2018,primary_2015_2022,2015-2017,2015-2022,0.9337308329590099,3.6022660674846305,0.08502946195354583,0.9417989417989417,0.9999796889664136
ARG,2019,primary_2015_2022,2015-2017,2015-2022,0.9387524116383942,3.6231520931021337,0.09832733914848768,0.91005291005291,0.9999767027726816
ARG,2020,primary_2015_2022,2015-2017,2015-2022,0.9471089616472627,3.661079949321554,0.13134556369206823,0.9259259259259259,0.9999751828454825
ARG,2021,primary_2015_2022,2015-2017,2015-2022,0.9430295486406074,3.6264862801597912,0.14655220837588226,0.9047619047619048,0.9999878363186903
ARG,2022,primary_2015_2022,2015-2017,2015-2022,0.9464331005085354,3.6821500566226915,0.16844441054579612,0.9153439153439153,0.999965951030957
ARM,2015,primary_2015_2022,2015-2017,2015-2022,0.8976802842624692,2.7168812222872134,0.15649549638414914,0.8083333333333333,1.0
ARM,2016,primary_2015_2022,2015-2017,2015-2022,0.8859571178393268,2.6353625418852062,0.07712731721123567,0.8,1.0
ARM,2017,primary_2015_2022,2015-2017,2015-2022,0.8480296798721182,2.473089833409582,0.17219344455308316,0.875,1.0
ARM,2018,primary_2015_2022,2015-2017,2015-2022,0.8460099643719429,2.4985463052935137,0.2193349628463641,0.8416666666666667,0.999779222233124
ARM,2019,primary_2015_2022,2015-2017,2015-2022,0.8491068330145521,2.5182657652817624,0.23179186892317014,0.775,0.9998006838208525
ARM,2020,primary_2015_2022,2015-2017,2015-2022,0.8621529785176207,2.5674960840931806,0.23852419155056248,0.7583333333333333,0.9997541947222549
ARM,2021,primary_2015_2022,2015-2017,2015-2022,0.8297627207312973,2.5165082992299457,0.25846265967263726,0.8083333333333333,0.9983022380231875
ARM,2022,primary_2015_2022,2015-2017,2015-2022,0.710383988573859,2.0182846484772585,0.4449424316685822,0.8166666666666667,0.9966488221489018
ASM,2015,primary_2015_2022,2015-2017,2015-2022,0.8566696927360524,2.6536876295435126,0.395585922692165,0.6447368421052632,1.0
ASM,2016,primary_2015_2022,2015-2017,2015-2022,0.8887491654378067,2.6496637060923827,0.3478210600142085,0.631578947368421,1.0
ASM,2017,primary_2015_2022,2015-2017,2015-2022,0.8865432292538266,2.69339759499066,0.23852881267908715,0.7105263157894737,1.0
ASM,2018,primary_2015_2022,2015-2017,2015-2022,0.7055149661971022,1.945593723316111,0.7175625581078847,0.5394736842105263,0.9440844833318504
ASM,2019,primary_2015_2022,2015-2017,2015-2022,0.7720487826567586,2.1745278448538836,0.553223122067051,0.4473684210526316,0.8806014471825995
ASM,2020,primary_2015_2022,2015-2017,2015-2022,0.7893190297401443,2.223475914452141,0.6115712168678766,0.40789473684210525,0.9370254511824898
ASM,2021,primary_2015_2022,2015-2017,2015-2022,0.8254898612136338,2.1788892548876038,0.7221703026985051,0.5394736842105263,0.9665314541054794
ASM,2022,primary_2015_2022,2015-2017,2015-2022,0.8047204208101819,2.3083896839299625,0.5671805623353287,0.47368421052631576,0.8756949293974767
ATA,2015,primary_2015_2022,2015-2017,2015-2022,0.7654646888500255,1.7950679505304443,0.2912451438729015,0.6451612903225806,1.0
ATA,2016,primary_2015_2022,2015-2017,2015-2022,0.6630525888333225,1.5160199304403725,0.3767646601209161,0.4838709677419355,1.0
ATA,2017,primary_2015_2022,2015-2017,2015-2022,0.7615502817488481,1.6759377029817342,0.31642159529559605,0.45161290322580644,1.0
ATA,2018,primary_2015_2022,2015-2017,2015-2022,0.7089186460911538,1.5555805191763503,0.9152861904788794,0.3870967741935484,0.9000768502267189
ATA,2019,primary_2015_2022,2015-2017,2015-2022,0.6749178786295235,1.5284924730360643,0.3514258586425471,0.45161290322580644,0.831885073580939
ATA,2020,primary_2015_2022,2015-2017,2015-2022,0.6616035111353544,1.454043156880335,0.4818892105706707,0.3548387096774194,0.8339002865216323
ATA,2021,primary_2015_2022,2015-2017,2015-2022,0.7988188772567021,1.8199333630682122,0.6023941149651624,0.2903225806451613,0.7681833246775841
ATA,2022,primary_2015_2022,2015-2017,2015-2022,0.6718775671803393,1.5322056366703414,0.49413777535943887,0.3548387096774194,0.6324116956619832
ATF,2015,primary_2015_2022,2015-2017,2015-2022,0.48451811678894374,1.2369482527641047,0.09409624142875699,0.7368421052631579,1.0
ATF,2016,primary_2015_2022,2015-2017,2015-2022,0.2371105299945686,0.6573642194996422,0.11465460872364097,0.5789473684210527,1.0
ATF,2017,primary_2015_2022,2015-2017,2015-2022,0.2400713216736875,0.5780436716766408,0.14105310402931448,0.47368421052631576,1.0
ATF,2018,primary_2015_2022,2015-2017,2015-2022,0.27719085072130223,0.7348488832589919,0.12551815863369678,0.631578947368421,0.9835233068867537
ATF,2019,primary_2015_2022,2015-2017,2015-2022,0.32782081289345555,0.7848553221117471,0.14631945783081954,0.6842105263157895,0.9889867561203678
ATF,2020,primary_2015_2022,2015-2017,2015-2022,0.33776145844199423,0.8069003244756322,0.11585795831051887,0.42105263157894735,0.9476354471665246
ATF,2021,primary_2015_2022,2015-2017,2015-2022,0.34646115037661374,0.8183226351356818,0.19316942200260348,0.631578947368421,0.9238549420583333
ATF,2022,primary_2015_2022,2015-2017,2015-2022,0.34064338538718897,0.8556154098629339,0.17057405695594013,0.6842105263157895,0.9798806826026225
ATG,2015,primary_2015_2022,2015-2017,2015-2022,0.6915535882046375,1.7331297976477482,0.3905143257464836,0.6610169491525424,1.0
ATG,2016,primary_2015_2022,2015-2017,2015-2022,0.6085785477647003,1.7393516570903673,0.2869180752069447,0.6694915254237288,1.0
ATG,2017,primary_2015_2022,2015-2017,2015-2022,0.7194901072179397,1.9553272531911299,0.26057121017797946,0.7203389830508474,1.0
ATG,2018,primary_2015_2022,2015-2017,2015-2022,0.669762531461611,1.9106540209858325,0.45465065136531,0.6101694915254238,0.9991933201033039
ATG,2019,primary_2015_2022,2015-2017,2015-2022,0.7333610793416784,1.8766193595335001,0.4570252773766251,0.576271186440678,0.987078534433522
ATG,2020,primary_2015_2022,2015-2017,2015-2022,0.66851291009321,1.5917133873904077,0.4651632003479673,0.5932203389830508,0.9984855140584534
ATG,2021,primary_2015_2022,2015-2017,2015-2022,0.869902352484428,2.5483820769761785,0.6914041414825842,0.576271186440678,0.9765318227079279
ATG,2022,primary_2015_2022,2015-2017,2015-2022,0.8199355332335347,2.1953954620925433,0.6377751230398984,0.5508474576271186,0.9672126905214484
AUS,2015,primary_2015_2022,2015-2017,2015-2022,0.9038901734393124,3.0627610128587257,0.06795390384469821,0.9906103286384976,1.0
AUS,2016,primary_2015_2022,2015-2017,2015-2022,0.9173101422591079,3.0986622597112845,0.05379397969666717,0.9765258215962441,1.0
