estimate,se,tvalue,p_cluster,ci_low_95,ci_high_95,p_wild_bootstrap,bootstrap_reps_requested,bootstrap_reps_success,pvalue_for_fdr,n_obs,n_countries,n_years,test_id,outcome_key,outcome,post_start,term,hypothesis
0.2357728268399806,0.2240949341242926,1.0521113641471742,0.29612650022439563,-0.21064717413001313,0.6821928278099744,0.395,999,999,0.395,836,76,11,focal_2018_gvc_eci_exposure_post,gvc,Adverse forward-GVC deviation stability,2018,eci_exposure_post,H1-H3 focal ECI x exposure x post
0.09829082139086176,0.2016679285695251,0.48738945298868364,0.627403967530758,-0.3034522935056594,0.5000339362873829,0.646,999,999,0.646,836,76,11,focal_2018_gvc_eci_exposure_post_x_moderator,gvc,Adverse forward-GVC deviation stability,2018,eci_exposure_post_x_moderator,H4 ECI x exposure x post x COI
-0.05302766865390716,0.05422514474426287,-0.9779165902460333,0.3293029005578715,-0.1599572976953549,0.05390196038754059,0.382,999,999,0.382,2200,200,11,focal_2018_recovery_eci_exposure_post,recovery,Log export recovery,2018,eci_exposure_post,H1-H3 focal ECI x exposure x post
-0.007930764602339324,0.03764089380132779,-0.21069543789790574,0.8333405218060473,-0.08215697146535292,0.06629544226067427,0.835,999,999,0.835,2200,200,11,focal_2018_recovery_eci_exposure_post_x_moderator,recovery,Log export recovery,2018,eci_exposure_post_x_moderator,H4 ECI x exposure x post x COI
-0.013234655899455036,0.013385506539949455,-0.9887303001911657,0.3239957678343876,-0.03963029311903301,0.013160981320122937,0.486,999,999,0.486,2200,200,11,focal_2018_diversification_eci_exposure_post,diversification,Partner diversification excluding US and China,2018,eci_exposure_post,H1-H3 focal ECI x exposure x post
0.006766594434457682,0.00870985303004562,0.7768896227198727,0.4381463815348114,-0.010408857247611744,0.02394204611652711,0.478,999,999,0.478,2200,200,11,focal_2018_diversification_eci_exposure_post_x_moderator,diversification,Partner diversification excluding US and China,2018,eci_exposure_post_x_moderator,H4 ECI x exposure x post x COI
