dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,AUT,2017,0.15629266681594708,0.00026303278352602055,0.12661557513324406,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2018,0.18029793532866517,0.00035000032349879345,0.12372309802371527,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2019,0.026901391954703435,7.79476939493706e-06,0.12455027966803317,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2020,0.10869760871700002,0.00012724459605918437,0.13083042786576055,False,False,False,False
DV1_GVC_Linkage_Change,AUT,2021,0.10128655259304133,0.00011048671639464459,0.12962323479546556,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2013,0.09073110103532962,8.866045761615823e-05,0.13253417558625158,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2014,0.11951108680509087,0.00015381543180857513,0.12510570942329155,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2015,0.3191973906318495,0.0010961192154771999,0.1270722638963972,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2016,0.09174823684123339,9.06585797758015e-05,0.12397665230472976,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2017,0.11451217385324984,0.0001412194251943415,0.12763878187164931,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2018,0.032099135836771896,1.1097850263164213e-05,0.12475866837656421,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2019,0.0900987519755787,8.742861053791203e-05,0.12657998812631494,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2020,0.3590682924760471,0.00138664695059633,0.12881457160442933,False,False,False,False
DV1_GVC_Linkage_Change,BEL,2021,0.21252286365012593,0.00048623382270024775,0.13013443306071126,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2013,0.1146843093805329,0.00014164789017932986,0.14953674689671326,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2014,0.002257848603739288,5.490945716591645e-08,0.1481465848450183,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2015,0.08440277112241454,7.672543221946719e-05,0.1431359998784814,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2016,0.029600679019504157,9.437494387816757e-06,0.13453150982141984,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2017,0.011853149687603069,1.5132978908542039e-06,0.138486868346519,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2018,0.04583481710768478,2.2627597603631875e-05,0.1336176793798198,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2019,0.23935840323853663,0.0006167734457130617,0.15624911721233034,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2020,0.28959227591445735,0.0009026386774839742,0.1636396977511642,False,False,False,False
DV1_GVC_Linkage_Change,BGD,2021,0.009926048004858499,1.0612309615209817e-06,0.16593041876673217,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2013,0.22204080626242648,0.0005307342648223792,0.12929031464714796,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2014,0.24697686800967406,0.0006565407191320277,0.12779397262324343,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2015,0.10380802891524957,0.00011605527928691315,0.12775087142942343,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2016,0.11653561431262154,0.00014625260415452557,0.12373824531897323,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2017,0.19542016067362328,0.00041115227425896224,0.1275362958994059,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2018,0.09904754446991755,0.0001056559860625952,0.12507760437976956,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2019,0.04276753639426241,1.970047012112387e-05,0.1258688364092868,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2020,0.11212713476525603,0.00013540017046878913,0.1348503600229036,False,False,False,False
DV1_GVC_Linkage_Change,BGR,2021,0.10726295884271136,0.00012390854450008477,0.1324920556251593,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2013,0.11306162754869284,0.00013766616740119327,0.13483977153701715,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2014,0.19163822529389987,0.0003954068105538859,0.13281710741176217,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2015,0.011788385955130294,1.4968060433067822e-06,0.12803449809512066,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2016,0.059067174103667346,3.757786905340933e-05,0.12698906193372544,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2017,0.23619179837937926,0.0006005013366760866,0.13141283019954586,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2018,0.15726255025907104,0.00026631156890890873,0.13430072353954725,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2019,0.08346093780764781,7.502238605683098e-05,0.13461866726364694,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2020,0.10581463755898882,0.00012058615297557805,0.1385438590387001,False,False,False,False
DV1_GVC_Linkage_Change,BLR,2021,0.08928239342884567,8.585267210058104e-05,0.1431228243907756,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2013,0.33583576377240565,0.0012134841637354244,0.1489547067440234,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2014,0.1629837224281404,0.0002860352309917608,0.13467648223416578,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2015,0.45687212521789294,0.002242786883127966,0.1273377709720765,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2016,0.029411647674231513,9.317337400942047e-06,0.12657421647282138,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2017,0.20439637663563515,0.0004497751074872032,0.12926890674864605,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2018,0.339758954773508,0.0012417569349962017,0.13188521046531715,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2019,0.05335320253692717,3.0659494558295676e-05,0.13487096794301773,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2020,0.2249624211911495,0.0005448119916180342,0.13974030648699187,False,False,False,False
DV1_GVC_Linkage_Change,BRA,2021,0.32137493808327827,0.0011112551356397215,0.14056014151702115,False,False,False,False
DV1_GVC_Linkage_Change,BRN,2013,0.2882489776880978,0.000894234220271733,0.1526028871086347,False,False,False,False
DV1_GVC_Linkage_Change,BRN,2014,0.32520331894658194,0.0011378219090260931,0.13706315901551647,False,False,False,False
DV1_GVC_Linkage_Change,BRN,2015,3.3549497886537534,0.10835536838921396,0.13910888746382924,True,True,False,True
DV1_GVC_Linkage_Change,BRN,2016,0.6397932208416248,0.0043891445779577695,0.13395393716667026,False,False,False,False
DV1_GVC_Linkage_Change,BRN,2017,1.919151518536049,0.038151344595367474,0.1362665465318877,True,True,False,True
DV1_GVC_Linkage_Change,BRN,2018,0.9268013293203935,0.009170837467139906,0.1422455220534619,True,True,False,True
DV1_GVC_Linkage_Change,BRN,2019,1.2361252420995534,0.016199920551975125,0.14055848671415533,True,True,False,True
DV1_GVC_Linkage_Change,BRN,2020,1.1807110322796353,0.014806450494300991,0.1440979766725811,True,True,False,True
DV1_GVC_Linkage_Change,BRN,2021,1.4123539980380004,0.021139859144894083,0.17233415096806204,True,True,False,True
DV1_GVC_Linkage_Change,CAN,2013,0.03878946497633551,1.620606952865961e-05,0.1306834719492059,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2014,0.034231992711052206,1.2621644385703491e-05,0.12720249272473075,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2015,0.3180301533896494,0.0010881321354284108,0.12753339067507707,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2016,0.13202970550621698,0.00018772083183241534,0.12752753412186896,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2017,0.2723311055360735,0.0007981401196990552,0.12841614410791907,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2018,0.011939897135332465,1.5355288344937469e-06,0.12626834616888263,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2019,0.01736417921077872,3.2476157164294583e-06,0.13587984958444607,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2020,0.2532882257626489,0.0006905415009402283,0.13765401841915154,False,False,False,False
DV1_GVC_Linkage_Change,CAN,2021,0.05820942272217491,3.64946157683968e-05,0.14078240050440294,False,False,False,False
