country_iso3_code,n_obs,flagged_obs,max_cooks,max_abs_dffits,max_leverage,flag_rate
TCD,10,0,0.0010502336847108904,0.45607623235984085,0.12770412448683793,0.0
JOR,10,0,0.0010491557651607628,0.45587351191706876,0.11200485455804396,0.0
KAZ,10,0,0.0010477955899839777,0.455581158604699,0.11267527391510813,0.0
LBN,10,0,0.0010430724201905982,0.45453357167691943,0.1184728149124416,0.0
IRL,10,0,0.001034749501853648,0.452721581342776,0.12100170484083334,0.0
OMN,10,0,0.0009599425720827889,0.4360356753279822,0.11443117655957773,0.0
SLB,10,0,0.0009594624849726437,0.43591180646189914,0.1328624159223746,0.0
BTN,10,0,0.0009489540383409512,0.4335432676015993,0.11181154830789364,0.0
COG,10,0,0.0009474421137685713,0.4331791693642942,0.12749630430826986,0.0
PLW,10,0,0.000933583860473001,0.4300193963011164,0.13021720136948517,0.0
BLZ,10,0,0.0008990244911209294,0.4219719253987564,0.11137548178971667,0.0
GHA,10,0,0.0008961454579985536,0.4212891659582899,0.11278961649776852,0.0
CYP,10,0,0.0008920439686640741,0.4203139517286836,0.11653948955441831,0.0
GNB,10,0,0.0008893822595210379,0.4196950684010165,0.1163945501158315,0.0
CAF,10,0,0.00088234798022702,0.41800187754540175,0.13263208244975924,0.0
IRQ,10,0,0.0008552281294944632,0.41152041062314776,0.13078036805686885,0.0
MDV,8,0,0.0008360659986549402,0.4068642047105331,0.1450056463279934,0.0
ARE,10,0,0.0008317573711038739,0.4058599691976812,0.11248087753114364,0.0
ZWE,10,0,0.0008120380208414693,0.4010193974789686,0.11167780405921555,0.0
BRN,10,0,0.0008054748293683773,0.3993916408074248,0.11852680284309203,0.0
MDG,10,0,0.0007874241101813214,0.3948897565096642,0.11513613227697897,0.0
BHR,10,0,0.0007821336646035882,0.3935581998769749,0.11277604453620824,0.0
GMB,10,0,0.0007679731616931583,0.3899605831045717,0.12082737596763517,0.0
BGD,10,0,0.0007414296633701034,0.3831660681048476,0.11432721553866927,0.0
UZB,10,0,0.0007297731182057353,0.3801483127357276,0.12265284906676541,0.0
MNG,10,0,0.0007099973451481203,0.3749326524894019,0.1294068223235904,0.0
AGO,10,0,0.0006996847349247099,0.3722028293794607,0.12869366344342476,0.0
COM,10,0,0.0006871627478341379,0.3688787029832091,0.11593258188703522,0.0
CPV,10,0,0.0006868844652963236,0.3687967078498619,0.11104205364789779,0.0
SOM,9,0,0.0006746257288922347,0.3654790936337112,0.12230143035883827,0.0
NAM,10,0,0.0006293828730107457,0.3530176032944926,0.11235821858408954,0.0
KIR,10,0,0.0006074967341957333,0.3468091516183894,0.11776022298595304,0.0
COL,10,0,0.0006005285092779882,0.34482203588884147,0.11312036310529773,0.0
TON,10,0,0.0005991605741271582,0.3444266933715324,0.11484387027333828,0.0
PSE,10,0,0.0005917776140759506,0.34230142350047715,0.10827863557593817,0.0
SRB,10,0,0.0005863627887590913,0.34072861324588927,0.10939846988913192,0.0
UGA,10,0,0.000574640440401349,0.3373050045032282,0.10774840735370142,0.0
TJK,10,0,0.0005709622396300553,0.3362134129698925,0.11828347223757188,0.0
KGZ,10,0,0.0005663999549443826,0.3348779121825594,0.11387500406452385,0.0
LAO,5,0,0.0005334137707328287,0.3249223639469544,0.20894125058675822,0.0
BWA,10,0,0.0005303966706054212,0.32405376561608057,0.11169493226975882,0.0
AZE,10,0,0.00047509876211369493,0.306682960669555,0.11093035420197445,0.0
DOM,10,0,0.00045835452338386816,0.3012261836582008,0.11284745509916552,0.0
MUS,10,0,0.0004477487316061594,0.2977224728395803,0.10824699194081552,0.0
ARM,10,0,0.0004444186412023611,0.29661376431569736,0.11180713191701694,0.0
WSM,10,0,0.00044236279923631923,0.29592698826901176,0.11156856077008781,0.0
SGP,10,0,0.0004196795696497289,0.2882350877291598,0.11242577937707421,0.0
LSO,10,0,0.0004080483234758448,0.28420980470756485,0.11023867412325403,0.0
QAT,10,0,0.00039994287279357876,0.28137330107905256,0.11646153566016178,0.0
CIV,10,0,0.0003849945605531058,0.2760622037009611,0.11680828395387119,0.0
CUB,9,0,0.0003837521732032176,0.27560884116144413,0.12284653446476783,0.0
TKM,8,0,0.0003762260766730523,0.27288621542191455,0.1509693408925495,0.0
CHL,10,0,0.00036521221403829096,0.2688683861651448,0.1184621065431657,0.0
KHM,10,0,0.0003647210515636908,0.2686878928368676,0.11752299128005061,0.0
SAU,10,0,0.000363525848349911,0.26824966354959867,0.12396112465104273,0.0
TGO,10,0,0.000359198396403952,0.2666499874388977,0.11184884457909627,0.0
CHN,10,0,0.0003480674718418609,0.2624819982360218,0.11442026232842882,0.0
GRL,9,0,0.00034430718922393385,0.26105802627800356,0.1222644111955156,0.0
MAR,10,0,0.00034102324373942136,0.2598145725857238,0.10701415219126638,0.0
KEN,10,0,0.0003408414427649413,0.2597436253895349,0.10939105750785903,0.0
MKD,10,0,0.00033364768006917183,0.25698763886868287,0.11033740521619406,0.0
MDA,10,0,0.00033300012304735363,0.2567371335305674,0.11004238337775038,0.0
SYR,9,0,0.00033214663366077366,0.25639698944481937,0.14017418284043165,0.0
