dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV2_Export_Recovery,ARG,2013,0.06409927952806663,2.076421013200028e-05,0.11173614372197534,False,False,False,False
DV2_Export_Recovery,ARG,2014,0.11233112730020725,6.376616261902965e-05,0.11214756120398586,False,False,False,False
DV2_Export_Recovery,ARG,2015,0.09618917430988545,4.675735137044153e-05,0.11168032821024926,False,False,False,False
DV2_Export_Recovery,ARG,2016,0.029484352526010293,4.393387667597367e-06,0.10746852861099475,False,False,False,False
DV2_Export_Recovery,ARG,2017,0.0862243900253855,3.757179856212964e-05,0.1123591862160293,False,False,False,False
DV2_Export_Recovery,ARG,2018,0.032685314313012824,5.399098532902876e-06,0.10958966400456949,False,False,False,False
DV2_Export_Recovery,ARG,2019,0.10997693563875736,6.112140350947562e-05,0.10813955843693468,False,False,False,False
DV2_Export_Recovery,ARG,2020,0.17025003765499855,0.0001464632667545808,0.11367827526763412,False,False,False,False
DV2_Export_Recovery,ARG,2021,0.05180079154732146,1.3560792699220213e-05,0.11094729075997738,False,False,False,False
DV2_Export_Recovery,ARM,2012,0.15956069900686606,0.00012865091420875065,0.11180713191701694,False,False,False,False
DV2_Export_Recovery,ARM,2013,0.29661376431569736,0.0004444186412023611,0.10677902540765659,False,False,False,False
DV2_Export_Recovery,ARM,2014,0.17884864174673112,0.0001616272035392931,0.10763718605150291,False,False,False,False
DV2_Export_Recovery,ARM,2015,0.10828019408098638,5.925003585706689e-05,0.10678828858221072,False,False,False,False
DV2_Export_Recovery,ARM,2016,0.10527619887040954,5.6008341157414035e-05,0.10762889015623278,False,False,False,False
DV2_Export_Recovery,ARM,2017,0.11321246442726728,6.477040816378376e-05,0.10732647153774706,False,False,False,False
DV2_Export_Recovery,ARM,2018,0.09932693787588673,4.985735767237412e-05,0.10755929648648796,False,False,False,False
DV2_Export_Recovery,ARM,2019,0.17995867111622071,0.0001636397561695245,0.10896376077153114,False,False,False,False
DV2_Export_Recovery,ARM,2020,0.19305733817327753,0.00018832309460816481,0.10787093424234757,False,False,False,False
DV2_Export_Recovery,ARM,2021,0.05224665919371913,1.3795233542712442e-05,0.10825624692065387,False,False,False,False
DV2_Export_Recovery,ASM,2012,0.9142151765488349,0.004205659835514226,0.11171392555057312,True,True,False,True
DV2_Export_Recovery,ASM,2013,0.06688006172961784,2.260483623034523e-05,0.10920386837193309,False,False,False,False
DV2_Export_Recovery,ASM,2014,0.22447384968336148,0.00025458333284492644,0.10648075563510828,False,False,False,False
DV2_Export_Recovery,ASM,2015,0.26083954876452176,0.0003437180950961212,0.10592778694069355,False,False,False,False
DV2_Export_Recovery,ASM,2016,0.030006195401327887,4.5502805907326695e-06,0.10971620991721784,False,False,False,False
DV2_Export_Recovery,ASM,2017,0.12151556952992947,7.461862505649828e-05,0.10689263220584289,False,False,False,False
DV2_Export_Recovery,ASM,2018,0.5746123340434713,0.0016656540539054395,0.10669561172061394,False,False,False,False
DV2_Export_Recovery,ASM,2019,0.3425664196235654,0.0005926986122844323,0.10828228479452855,False,False,False,False
DV2_Export_Recovery,ASM,2020,0.6781536916930251,0.0023183794490104336,0.10676063702111147,True,True,False,True
DV2_Export_Recovery,ASM,2021,0.5785725483708379,0.001688777099940198,0.1107590028506273,False,False,False,False
DV2_Export_Recovery,ATG,2014,0.8288015796846077,0.0034614007874113886,0.13306612714344637,True,True,False,True
DV2_Export_Recovery,ATG,2015,0.6830284746873695,0.0023531137947054043,0.13418366362624798,True,True,False,True
DV2_Export_Recovery,ATG,2016,0.03129456565959704,4.9494213921502315e-06,0.13306954309260483,False,False,False,False
DV2_Export_Recovery,ATG,2017,0.14302261953679196,0.00010336895206087656,0.13329603256603406,False,False,False,False
DV2_Export_Recovery,ATG,2018,0.4018238214216926,0.0008154359305092303,0.13244924344523953,False,False,False,False
DV2_Export_Recovery,ATG,2019,0.1848642415901154,0.00017268835030762164,0.13679126680072465,False,False,False,False
DV2_Export_Recovery,ATG,2020,0.18347308511035276,0.00017009963073313255,0.13780292610120484,False,False,False,False
DV2_Export_Recovery,ATG,2021,0.5831435675467743,0.0017162019960425168,0.1382307529193564,False,False,False,False
DV2_Export_Recovery,AUS,2012,0.03163710673401193,5.058358522909051e-06,0.11005174644489851,False,False,False,False
DV2_Export_Recovery,AUS,2013,0.019800173300783947,1.981323773454546e-06,0.10819745671175483,False,False,False,False
