country_iso3_code,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region
ESP,0.86,2.594666666666667,10.19252420089736,64.3127217378032,0.8332040055555555,0.0476298643398022,269961577660.0,0.0918984819884136,0.8750580083986533,3.175878844880439,1.0122482790673224,-0.44137343609708474,0.9438036032353143,-0.6461686836141907,-0.7860220978460353,0,0,0.26917599908681505,0.317817685580497,0.04529218501462199,0.020304439439489872,0.07593423980430399,HIC,High income,Europe & Central Asia
EST,0.9773333333333332,1.186,9.820553042745761,146.96301359246365,1.23839875,1.4754097332751968,12837148336.666666,0.069357119846344,0.9932860016765171,1.5718667919441465,0.7506680515022763,1.0326862436536863,1.390880006967342,-0.4577923218539042,-0.9197710942542227,0,0,0.26917599908681505,0.317817685580497,0.04756099135698442,0.015957349419366388,0.058912583002974105,HIC,High income,Europe & Central Asia
ETH,-1.094,-0.631,6.456851697742235,35.2195982398214,-0.913895733333332,11.101690862105883,2482389286.0,0.36707126196302814,-1.0938411296548667,-0.49710379503070684,-1.6147781504537233,-0.9602463806935472,-0.9838795144086313,0.8122660784532375,0.8467134453076377,1,1,0.26917599908681505,0.317817685580497,0.09307519942739877,0.12493135562061548,0.30009390602210567,,,Sub-Saharan Africa
FIN,1.418,1.1413333333333335,10.68374258144326,73.20760590919713,1.8345914444444442,0.436586236620882,58247957796.333336,0.1044805973874509,1.4373127264303136,1.5210060216901327,1.357686394231515,-0.2827340675131031,2.0486962531503554,-0.5948511185693618,-0.7113662142882047,0,0,0.26917599908681505,0.317817685580497,0.07067675187310248,0.05136947076108073,0.059717110356744325,HIC,High income,Europe & Central Asia
FJI,0.008,0.09933333333333333,8.569724078170855,,-0.010316577777777567,1.1088974045444766,819900164.6666666,0.2222862461474723,0.016561557210526892,0.33450775442111913,-0.12894887047721182,,0.013095211674932624,-0.5061486970408325,-0.012367316459325064,0,0,0.26917599908681505,0.317817685580497,0.24901081502762404,0.023385925455056272,0.1736290622249185,UMC,Upper middle income,East Asia & Pacific
FLK,-0.8220000000000001,-1.0193333333333332,,,,,180530578.0,0.0427365760607574,-0.8197671452380001,-0.9392888498510522,,,,,-1.077723883119515,0,0,0.26917599908681505,0.317817685580497,0.06752699562951238,0.0,0.0,,,
FRA,1.2646666666666666,1.0506666666666666,10.520454884251116,64.0810972633182,1.0781893833333334,0.03913551481065753,489967660781.3333,0.1297297544106122,1.282810235214923,1.4177662492342233,1.242858047855569,-0.4455044354077974,1.2141111113299514,-0.6472893988551288,-0.5615505380785636,0,0,0.26917599908681505,0.317817685580497,0.07948894247865586,0.04018219996385483,0.07905767597091078,HIC,High income,Europe & Central Asia
FRO,-0.5630000000000001,-1.0519999999999998,10.879414258992128,105.80076098898734,,0.0,1156122067.3333333,0.1118392421652885,-0.5587922850763514,-0.9764855325741371,1.495288035701811,0.29856158989931136,,-0.6524528039822401,-0.6677037529091178,0,0,0.26917599908681505,0.317817685580497,0.1071018690794559,0.07698004509255285,0.02179640454326599,HIC,High income,Europe & Central Asia
FSM,-0.8026666666666666,-1.0190000000000001,7.96614701301587,104.597658942033,0.33861920555555564,0.03559125493572283,48842537.333333336,0.2819039231078924,-0.8002863963456247,-0.9389092918640822,-0.553400666258479,0.27710438535417076,0.39809762664942805,-0.6477570163043586,0.34137370466388206,1,0,0.26917599908681505,0.317817685580497,0.017075545734641873,0.09567541994749855,0.09220458111893563,LMC,Lower middle income,East Asia & Pacific
GAB,-0.58,-1.1286666666666667,8.84778411606185,73.05063432300757,-0.672493655555555,13.9718044291342,6576087788.333333,0.228119155513842,-0.5759219091024054,-1.0637838695772956,0.0665905050746645,-0.2855336400357923,-0.7175256826621161,1.1909389841013396,0.0222422057592037,0,0,0.26917599908681505,0.317817685580497,0.032466689358312574,0.21017555218775277,0.154202524862061,UMC,Upper middle income,Sub-Saharan Africa
GBR,1.314,1.2046666666666666,10.737440514319138,60.05150023189356,1.4396987222222222,0.3362067991269753,408632384727.0,0.187018653626306,1.3325197323885707,1.5931220392144805,1.3954482399919326,-0.5173718949941669,1.6129867072303496,-0.6080948360653549,-0.22162730153517837,0,0,0.26917599908681505,0.317817685580497,0.14077156909445654,0.052942414725508126,0.08368630099638029,HIC,High income,Europe & Central Asia
GEO,0.011999999999999997,-0.5723333333333334,8.354414839579574,98.17561401470533,0.4569996333333333,0.5262813242333247,2344519538.6666665,0.1310639290125005,0.020592056981363162,-0.4303015893239422,-0.2803601785674224,0.1625678570915923,0.528714068863437,-0.5830170574232268,-0.5536342234871391,0,0,0.26917599908681505,0.317817685580497,0.047726048764121266,0.027578271444732284,0.10300580948528433,UMC,Upper middle income,Europe & Central Asia
GHA,-0.9856666666666666,-0.8513333333333333,7.4773677918745065,71.64887855310742,0.024990572222222267,9.86112005312606,11481729165.666666,0.2848096277710747,-0.9846817608613841,-0.7479916244180445,-0.8971234982397579,-0.310533813839187,0.05205177235211939,0.648589435725472,0.3586146806133302,1,0,0.26917599908681505,0.317817685580497,0.03471334039012897,0.11329831564893174,0.33124414507810296,LMC,Lower middle income,Sub-Saharan Africa
GIB,0.7043333333333334,-0.726,,,,,301343402.3333333,0.17884885187247943,0.7182043923169417,-0.6052778213172291,,,,,-0.27010275650286236,0,0,0.26917599908681505,0.317817685580497,0.0022954231073776237,0.00020377796535976027,0.00757220695646338,HIC,High income,Europe & Central Asia
GIN,-2.032,-1.2343333333333333,6.69208155717141,95.1779439769105,-0.9225488944444434,17.05778256905757,3194470001.6666665,0.2817030392243624,-2.0389933259159734,-1.184103751446866,-1.44935812040263,0.10910471211346394,-0.9934270818524632,1.5980923185323666,0.34018176170819997,1,0,0.26917599908681505,0.317817685580497,0.01944593249047043,0.14088424948409886,0.3353027084812859,LMC,Lower middle income,Sub-Saharan Africa
GMB,-1.1929999999999998,-1.0,6.431561723800086,46.1233468820198,-0.6922717777777773,6.20439233334242,154423548.33333334,0.3808478128434929,-1.1935959989830642,-0.9172744866067777,-1.6325627474417654,-0.7657791154131576,-0.7393481072540422,0.1661333661393,0.9284565024758463,1,1,0.26917599908681505,0.317817685580497,0.005175601347477666,0.41991566721376855,0.33539078683584833,LIC,Low income,Sub-Saharan Africa
GNB,-2.933666666666667,-1.117,6.494951447903079,55.194932076826895,-1.1861268888888876,18.1862185253363,283686259.0,0.05753068078226029,-2.94753514925865,-1.0504993400333367,-1.5879853706942149,-0.6039883017690414,-1.28424897299197,1.7469742747416088,-0.9899431781741943,0,0,0.26917599908681505,0.317817685580497,0.00023882865775047413,0.024568906300179275,0.07979641869131408,LIC,Low income,Sub-Saharan Africa
GNQ,-2.0416666666666665,-1.0203333333333333,8.99542988230389,97.96901604789093,-1.292504833333331,18.63979314805327,4502292357.0,0.2436590503529231,-2.0487337003621606,-0.9404275238119632,0.17041902050184174,0.15888320303937045,-1.401622333556739,1.8068173493452073,0.11444805054871646,0,0,0.26917599908681505,0.317817685580497,0.04705884928390303,0.1941995428818002,0.12608960786885567,UMC,Upper middle income,Sub-Saharan Africa
GRC,0.36033333333333334,0.8773333333333334,9.805150528991113,66.6038970966479,0.2195723666666666,0.0898966996553815,27766123418.0,0.0777137477942163,0.3715814120250221,1.2203960960096913,0.7398365852320543,-0.4005105529792554,0.2667458918704299,-0.6405921428370702,-0.8701871075217371,0,0,0.26917599908681505,0.317817685580497,0.043595441718330574,0.011927475891351602,0.07399136768289705,HIC,High income,Europe & Central Asia
GRD,0.24033333333333337,-0.17866666666666667,9.105830523036621,,0.4338589555555556,0.0,31196828.666666668,0.3396349474650157,0.25066641889993385,0.017956393287927506,0.24805575145081785,,0.5031815289115793,-0.6524528039822401,0.6839202872845952,1,1,0.26917599908681505,0.317817685580497,0.32498468362823324,0.00022569385267883122,0.031014278102972765,UMC,Upper middle income,Latin America & Caribbean
GRL,-1.2169999999999999,-1.0573333333333332,10.733969401801795,84.3821032653985,1.311542988888889,0.0,727115546.6666666,0.0705444472723693,-1.217778997608082,-0.9825584603656612,1.3930072593344478,-0.08343802602756754,1.4715845662552387,-0.6524528039822401,-0.912726096235118,0,0,0.26917599908681505,0.317817685580497,0.008197787295411966,0.1182803244965061,0.0013908389865801285,HIC,High income,Europe & Central Asia
GTM,-0.2233333333333333,0.43366666666666664,8.276447304000149,47.44519652988143,-0.6444181999999995,1.76897067932814,10683234505.0,0.44133910104569135,-0.21653567953617095,0.7152044153522837,-0.3351890685300144,-0.7422040592956067,-0.6865482974047487,-0.41906090101268256,1.28738108908646,1,1,0.26917599908681505,0.317817685580497,0.3284834460142246,0.01135521994837304,0.12270659967295246,UMC,Upper middle income,Latin America & Caribbean
GUM,0.611,0.395,10.4762261985922,70.33942328513324,0.7970655999999998,0.0,26389271.33333333,0.0,0.6241593976640952,0.6711756888637342,1.2117552340862092,-0.33388781743245016,0.9039298669297275,-0.6524528039822401,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,HIC,High income,East Asia & Pacific
GUY,-0.9763333333333334,-0.8743333333333333,8.668525324694736,,-0.2717494722222219,12.605209428692392,1379430214.0,0.331030583420782,-0.9752772613960997,-0.7741811255189921,-0.059469148775526025,,-0.27535985806129953,1.010635143303404,0.6328663603571212,1,1,0.26917599908681505,0.317817685580497,0.23839357797925298,0.022854877083678865,0.12127319003257804,HIC,High income,Latin America & Caribbean
HKG,1.162,1.0686666666666667,10.675737869169714,379.3096159238714,1.4477901333333332,0.0014374014466414,143575911468.0,0.4966554807196843,1.1793607410967921,1.4382623805306172,1.3520572630146972,5.1765646322029255,1.621914461181435,-0.652263158182633,1.6156003963182421,1,1,0.26917599908681505,0.317817685580497,0.05589999382686958,0.2668410413606181,0.47672508828585003,HIC,High income,East Asia & Pacific
HMD,1.2316666666666667,-0.902,,,,,477504.0,0.5225653955105319,1.249558612105524,-0.8056844384375232,,,,,1.769336673587392,1,1,0.26917599908681505,0.317817685580497,0.13826725131957454,0.0,0.0,,,
HND,-0.49500000000000005,-0.3833333333333333,7.750605785983271,102.96441112815147,-0.740716522222222,1.7710642978643734,6893144314.666667,0.566136379677361,-0.49027378897213464,-0.21509221071180826,-0.7049751149254317,0.24797557412483578,-0.792800187822449,-0.4187846761888492,2.0278647682119058,1,1,0.26917599908681505,0.317817685580497,0.567828873816999,0.0036137370832757987,0.07832148785057606,LMC,Lower middle income,Latin America & Caribbean
HRV,0.844,1.2750000000000001,9.462122322455075,93.34533237938564,0.34965545,0.6226023554960266,12674705409.0,0.0570058391678695,0.8589360093153081,1.6732087744652042,0.49860982783287755,0.07642026776443023,0.41027459721624704,-0.5703087920771158,-0.9930573217985057,0,0,0.26917599908681505,0.317817685580497,0.03832484226867475,0.009262740650214618,0.046421218107821106,HIC,High income,Europe & Central Asia
HTI,-1.1236666666666666,-1.0796666666666666,7.2585201729959925,41.810396040097636,-1.2640175833333327,0.6741090319627387,928405911.6666666,0.48987191329349783,-1.1237340029552356,-1.0079888454926682,-1.0510230915113932,-0.8427001618385505,-1.370190590038751,-0.5635131784602926,1.5753501519185749,1,1,0.26917599908681505,0.317817685580497,0.8137455117279041,0.0070028484882303675,0.11615440316118845,LMC,Lower middle income,Latin America & Caribbean
HUN,1.2856666666666665,0.7986666666666666,9.489120354114656,165.431846278314,0.46116861111111107,0.26491189706876966,98942248969.0,0.0738168452548879,1.3039703590118135,1.1308204110847115,0.5175955774281276,1.3620760253878936,0.533313959700331,-0.6175012400594067,-0.893309348336233,0,0,0.26917599908681505,0.317817685580497,0.044061840599842965,0.027117554491952908,0.057363786304066,HIC,High income,Europe & Central Asia
IDN,0.2826666666666667,1.3780000000000001,8.136753027997424,39.57149303810727,-0.1957351444444443,2.943239691550723,152600504992.33334,0.2581201869975109,0.2933225414746178,1.7904921924390127,-0.4334258799212745,-0.8826307727057263,-0.19148855232264397,-0.26413188915087943,0.20025309200739097,0,0,0.26917599908681505,0.317817685580497,0.10860306514652975,0.12109827091651311,0.24147255454448222,UMC,Upper middle income,East Asia & Pacific
IND,0.6243333333333333,2.5429999999999997,7.430691015426315,40.91596551122107,-0.11117519444444428,1.8366547585775101,263212970694.0,0.2262520809502517,0.6375943969002161,3.117047356900049,-0.9299478759845093,-0.8586522407649453,-0.0981883334424768,-0.4101308965522623,0.011163933402565763,0,0,0.26917599908681505,0.317817685580497,0.14822953099675173,0.04792964237892095,0.18618896565041684,LMC,Lower middle income,South Asia
IRL,1.2116666666666667,0.14433333333333334,11.097681243889243,232.238516478707,1.428164122222222,0.06560955071814427,133623774486.66669,0.2601218015238678,1.2294061132513425,0.3857480826621034,1.648779311377692,2.5535662992997796,1.6002598701792967,-0.6437965056760969,0.21212965618345947,0,0,0.26917599908681505,0.317817685580497,0.26743944543071985,0.03417906271379544,0.04463255346285818,HIC,High income,Europe & Central Asia
IRN,-0.169,0.11033333333333332,8.559602384227775,40.81850785781907,-0.8232765277777757,15.277968737172401,58182260825.0,0.2649977630881366,-0.16178805764897827,0.34703316799113754,-0.1360667207377842,-0.8603903882552848,-0.8838937443948096,1.3632698073345055,0.24106113608407778,0,0,0.26917599908681505,0.317817685580497,0.0009079224453802801,0.2276022390852037,0.29804399076964033,UMC,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan"
IRQ,-2.2113333333333336,-1.0376666666666667,8.455048905716836,61.32033372643474,-1.3892699444444405,36.6410643896252,46578662781.333336,0.2690207483853994,-2.2196940656417996,-0.9601645391344165,-0.2095915683026112,-0.4947423766627691,-1.508389261004428,4.181843120002599,0.26493148795911275,0,0,0.26917599908681505,0.317817685580497,0.12319530354336965,0.2140938748771916,0.16922659257081105,UMC,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan"
ISL,0.36199999999999993,-0.43766666666666665,10.922106112133918,89.66911767962301,1.5161131222222222,0.00025643798594563333,4228489840.0,0.0945738853222587,0.3732607869295371,-0.27696016258795964,1.525310107078247,0.010855346680348061,1.697299437377383,-0.6524189704369854,-0.7701476130374589,0,0,0.26917599908681505,0.317817685580497,0.07446236184778669,0.01983829279509001,0.02178577304229279,HIC,High income,Europe & Central Asia
ISR,1.2186666666666666,0.6846666666666668,10.520916564027779,57.65903928491224,0.7772153333333334,0.19541522961892,55273092913.0,0.3538341878330682,1.236459487850306,1.001011579540885,1.2431827136217048,-0.5600411964350506,0.8820278409135146,-0.6266703911684139,0.7681713692296934,1,1,0.26917599908681505,0.317817685580497,0.3369496876093097,0.05670657914831842,0.12292425304385979,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
ITA,1.2276666666666667,0.8286666666666666,10.34544628102652,55.8169421813815,0.49130918333333334,0.06440438162262976,453422570567.3333,0.1108389507600948,1.2455281123346877,1.1649806299120342,1.1197872418156203,-0.5928948138339495,0.5665699158061095,-0.643955511538596,-0.6736389741578239,0,0,0.26917599908681505,0.317817685580497,0.08807446154824816,0.029170357592469998,0.06310442490482639,HIC,High income,Europe & Central Asia
JAM,-0.399,-0.8863333333333333,8.606115193037942,,0.1626286888888889,1.36117788335212,1130413831.6666667,0.4685734493590314,-0.39354179447206405,-0.7878452130499213,-0.10335764949228093,,0.20391641289712903,-0.4728636789684301,1.448975882328436,1,1,0.26917599908681505,0.317817685580497,0.29767198580570714,0.023111957172121913,0.11679259107087821,UMC,Upper middle income,Latin America & Caribbean
JOR,0.085,-0.08833333333333333,8.286997142070662,91.27007687642786,-0.0452710777777775,1.1314934119846827,6977220593.666667,0.2414144032368134,0.09414867779912518,0.12081660775686627,-0.32777013568325153,0.03940829365706392,-0.025472248462482288,-0.5031674575903364,0.1011294543974264,0,0,0.26917599908681505,0.317817685580497,0.20156101392369577,0.02904564133415377,0.16124614524153283,LMC,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan"
JPN,2.0656666666666665,0.16533333333333333,10.47313678974149,33.7202895907456,1.4085295,0.0308638156608395,658873731931.0,0.3712361289227834,2.089917814324887,0.4096602358412294,1.2095826778207566,-0.98698640032942,1.5785957780060784,-0.6483807383713388,0.8714256509201482,1,1,0.26917599908681505,0.317817685580497,0.19333518982889078,0.18443832575623995,0.24613356805766926,HIC,High income,East Asia & Pacific
KAZ,-0.24933333333333332,-0.6326666666666667,9.235034583938273,56.72890444321717,-0.3716042444444443,11.753347820367049,33683166566.0,0.2455215448742337,-0.24273392804660673,-0.49900158496555813,0.3389155584878134,-0.5766300582056186,-0.38553579956271467,0.8982434546467716,0.12549914726022018,0,0,0.26917599908681505,0.317817685580497,0.019572459617568077,0.1678148963715219,0.282252899495941,UMC,Upper middle income,Europe & Central Asia
KEN,-0.36466666666666664,0.5503333333333335,7.324043115552738,37.0624873801639,-0.5987255833333326,2.5608082125169234,5667406119.666667,0.2826681870689535,-0.3589466714390526,0.8480497107918725,-1.004945577572155,-0.9273786373974143,-0.6361328095028802,-0.31458858223810504,0.3459084589142516,1,0,0.26917599908681505,0.317817685580497,0.0823897049360342,0.018104218079769658,0.30853161039275756,LMC,Lower middle income,Sub-Saharan Africa
KGZ,-0.15433333333333332,0.38399999999999995,7.030138593332562,105.80086351509901,-0.6678359444444437,6.207443449891386,1199258556.3333333,0.5486423217107278,-0.14700955848924524,0.6586502752937158,-1.2116272251138096,0.2985634184422475,-0.7123865421334467,0.1665359199554071,1.9240639117509302,1,1,0.26917599908681505,0.317817685580497,0.00571525241743747,0.06236476191340986,0.6159618237065502,LMC,Lower middle income,Europe & Central Asia
KHM,-0.3846666666666667,-0.7446666666666667,7.406558792475622,121.98986790557835,-0.8381530611111087,1.8676657703649366,13227752680.0,0.2418688687816669,-0.3790991702932341,-0.6265330685875634,-0.9469183110108719,0.5872926907995379,-0.900307943033504,-0.4060394103910402,0.10382602216219398,0,0,0.26917599908681505,0.317817685580497,0.18766811770871686,0.050020848838315646,0.22508226506203388,LMC,Lower middle income,East Asia & Pacific
KIR,-0.6883333333333335,-0.9536666666666666,7.445842567951853,107.240054738097,0.18164868888888894,0.08294556674704824,112401521.0,0.1462674019305758,-0.685081277895888,-0.8645159264179124,-0.9192928924710326,0.32423124980336465,0.2249023543871699,-0.6415092513885169,-0.4634245355412388,0,0,0.26917599908681505,0.317817685580497,0.026490466942013246,0.034781110873333236,0.17796141439963667,LMC,Lower middle income,East Asia & Pacific
KNA,0.5830000000000001,-0.371,9.946592156388709,,0.6569084777777778,0.0,73706336.66666667,0.5147241294976324,0.5959458992682414,-0.2010485651939089,0.8393021816123916,,0.7492858518735732,-0.6524528039822401,1.7228105828753488,1,1,0.26917599908681505,0.317817685580497,0.5748004498469339,0.005567629485850004,0.021673388238533004,HIC,High income,Latin America & Caribbean
KOR,1.7636666666666667,0.9093333333333332,10.34314750807982,72.82668013819473,0.8189935611111109,0.036153493845181565,518936509840.0,0.3651598584380333,1.7856150816267484,1.2568336627588355,1.1181706822051756,-0.2895278404982005,0.9281243416339162,-0.6476828364377641,0.8353721474043485,1,1,0.26917599908681505,0.317817685580497,0.11354385622654091,0.2698742807390187,0.2323181677981386,HIC,High income,East Asia & Pacific
KWT,-0.04033333333333333,-1.072,10.26700025611069,97.56590242627306,-0.13343961666666646,35.47855290141327,39409838242.66666,0.2316863837228903,-0.032140315020411425,-0.9992590117923525,1.064621865147644,0.1516937119601358,-0.12275404648480695,4.028465355391598,0.04340832650701499,0,0,0.26917599908681505,0.317817685580497,0.07708946679794214,0.1480943204134032,0.11460245869961516,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
LAO,-1.063,-0.805,7.711459725445235,80.4451063120467,-0.6273295388888877,4.949412190961887,4504641700.0,0.2567226063340218,-1.0626047564308854,-0.6952330642291794,-0.7325036885780188,-0.15365397249322144,-0.6676933214730488,0.000555605556832886,0.19196055804413537,0,0,0.26917599908681505,0.317817685580497,0.011816205304396145,0.3341820847695902,0.19002425250700508,LMC,Lower middle income,East Asia & Pacific
LBN,0.3456666666666666,1.3936666666666666,8.988358404574953,69.33936322830677,-0.742457372222222,0.0018855588149207334,2813226298.333333,0.162115433081195,0.35680291286528903,1.8083314178266146,0.16544616517954105,-0.35172378841352586,-0.7947209752169253,-0.6522040298419347,-0.3693903663512133,0,0,0.26917599908681505,0.317817685580497,0.0319756898559348,0.005329082578413043,0.1149564518608344,LMC,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan"
LBR,-1.1686666666666667,-1.1366666666666667,6.517977181354293,,-0.7043197999999992,20.294892099951333,1160677491.3333333,0.19562695742782146,-1.1690771253771437,-1.0728932612645818,-1.5717930491552268,,-0.7526414347738246,2.0251854085224927,-0.17054999808860993,0,0,0.26917599908681505,0.317817685580497,0.051962120108621744,0.052310927281045146,0.19141560043009323,LIC,Low income,Sub-Saharan Africa
LBY,-1.2956666666666667,-1.2683333333333333,8.985399928805645,48.52134986210773,-1.731795644444442,16.93260825769927,12740101254.333334,0.1363277367226759,-1.2970454931011954,-1.222818666117832,0.1633656846153306,-0.7230109723667215,-1.8863190348758958,1.5815772507179506,-0.5224014615056575,0,0,0.26917599908681505,0.317817685580497,0.03562061617152121,0.08902056809161203,0.1252627969850743,UMC,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan"
LCA,0.49433333333333335,0.11333333333333333,9.27270288762371,,0.5790595055555555,0.020589447758679966,98750483.0,0.3358760528176303,0.5066031543480373,0.3504491898738698,0.36540493336028756,,0.6633902695331225,-0.6497363031099274,0.6616169152202418,1,1,0.26917599908681505,0.317817685580497,0.28155646759539504,0.0005610256703945646,0.01151255249478277,UMC,Upper middle income,Latin America & Caribbean
LKA,-0.37000000000000005,0.4346666666666667,8.350743028406788,46.84330587818823,-0.1481492666666663,0.1088336652015176,10339650475.0,0.2615422883356026,-0.36432067113350103,0.7163430893131945,-0.28294229597385295,-0.752938718803404,-0.1389841124279708,-0.6380936647803507,0.2205581035986231,0,0,0.26917599908681505,0.317817685580497,0.26775196048815775,0.02593243348909291,0.22360069114454248,LMC,Lower middle income,South Asia
LSO,-0.734,-0.9653333333333333,7.022884622804816,137.46826405137367,-0.2625739666666665,6.593073942686057,861418387.6666666,0.1506637742236032,-0.731096150279602,-0.8778004559618713,-1.2167284143318846,0.8633483362635421,-0.26523595570954184,0.21741467990784447,-0.4373386948399019,0,0,0.26917599908681505,0.317817685580497,0.30598446014938646,0.017155018348242432,0.04615542415821907,LMC,Lower middle income,Sub-Saharan Africa
LTU,0.848,1.1663333333333332,9.610334883272357,139.26813925393432,0.8865723666666666,0.3672131888876056,22399533919.0,0.0678642671524306,0.8629665090861445,1.5494728707129013,0.6028369286092824,0.895448930286167,1.0026882143655536,-0.60400395971844,-0.9286289240667135,0,0,0.26917599908681505,0.317817685580497,0.05811105149485255,0.006566401932844281,0.05022999948153265,HIC,High income,Europe & Central Asia
LUX,1.2423333333333335,1.4593333333333334,11.580384340590735,351.1211252395606,1.7559827722222223,0.010613537370781833,14813296683.666666,0.0910666754061548,1.2603066114944208,1.8831043412597546,1.988229247520506,4.673825723260649,1.9619624468482864,-0.6510524903913184,-0.7909576157123316,0,0,0.26917599908681505,0.317817685580497,0.030449774641352772,0.016522290102359474,0.060791717466850005,HIC,High income,Europe & Central Asia
LVA,0.79,0.9886666666666667,9.534156213301243,126.14151205484966,0.7280786333333333,1.0647271960270321,10902205067.333334,0.0584914582956249,0.8045242624090185,1.347168463657756,0.5492660175589015,0.6613368485125629,0.8278122830158442,-0.5119763623271582,-0.9842424122943789,0,0,0.26917599908681505,0.317817685580497,0.027537097867719285,0.011933813728034065,0.05314068455076021,HIC,High income,Europe & Central Asia
MAC,0.6676666666666667,0.30866666666666664,11.173913059673433,115.86511070431901,1.0232210777777777,0.0007532061587915666,1254040842.0,0.349405702242038,0.6812581444176091,0.5728701702384386,1.7023875960081853,0.4780582593650349,1.153461182613044,-0.6523534285540417,0.7418949845251963,1,1,0.26917599908681505,0.317817685580497,0.07331854448222282,0.11424602319877153,0.3175013378301222,HIC,High income,East Asia & Pacific
MAR,-0.3933333333333333,-0.21166666666666667,8.061705274288373,70.8615647285762,-0.32923051666666653,2.9373778159315136,23427945800.0,0.1050401805260393,-0.38783191979671267,-0.01961984742212762,-0.48620149992097944,-0.32457547706879375,-0.33878224688872083,-0.2649052848446157,-0.708045932101111,0,0,0.26917599908681505,0.317817685580497,0.03876668871394052,0.018407227527748805,0.08306145464184318,LMC,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan"
MDA,-0.035666666666666666,-0.2846666666666667,7.976614790133643,88.86482981694574,-0.40858811666666556,0.2862828737707063,2207177126.0,0.0268622251577255,-0.027438065287769105,-0.1027430465686132,-0.5460394409038742,-0.003489046820043893,-0.4263423914938757,-0.6146816269481947,-1.1719142203551416,0,0,0.26917599908681505,0.317817685580497,0.015769332222352255,0.009503300059926905,0.0238770535744129,UMC,Upper middle income,Europe & Central Asia
MDG,-1.3626666666666667,-0.632,6.111655651932108,62.466159608980526,-0.7495930611111108,8.340814532510008,2446964741.333333,0.2819835134032584,-1.364556364262703,-0.4982424689916176,-1.857529391346347,-0.4743066867749984,-0.8025942217738841,0.448005557938154,0.3418459530604935,1,0,0.26917599908681505,0.317817685580497,0.1620718311703646,0.061057363573688316,0.3125452845560432,LIC,Low income,Sub-Saharan Africa
MDV,-0.8323333333333333,-1.0196666666666667,9.203907102912346,143.33760983839866,-0.41097386666666647,0.005917795743380134,270044948.0,0.1713080846697315,-0.8301792696459936,-0.9396684078380227,0.3170258678710748,0.9680275306986038,-0.42897473691500526,-0.6516720303797873,-0.31484583986928355,0,0,0.26917599908681505,0.317817685580497,0.1070291904761859,0.0009483127495062989,0.1612956238282304,UMC,Upper middle income,South Asia
MEX,0.9503333333333334,0.6976666666666667,9.220778230887603,74.35180137528151,-0.39018518333333313,2.17344706378635,393740244305.6667,0.7597563775677746,0.9660801282233725,1.0158143410327247,0.328890103574124,-0.2623274559396737,-0.40603729779364245,-0.3656956789781365,3.176707515122343,1,1,0.26917599908681505,0.317817685580497,0.7718898896492442,0.021239374425616128,0.09532691727146646,UMC,Upper middle income,Latin America & Caribbean
MHL,-0.213,-0.871,8.284893225692867,126.65381114854067,0.391886288888889,0.0,518594050.3333333,0.2222464142795708,-0.20612355512817726,-0.7703855456492895,-0.32924966685877655,0.6704736515538725,0.4568704917481906,-0.6524528039822401,-0.01260365853676096,0,0,0.26917599908681505,0.317817685580497,0.05769347300916103,0.032661999254804924,0.20828324176147303,UMC,Upper middle income,East Asia & Pacific
MKD,0.06633333333333334,-0.26699999999999996,8.594183344517129,118.00704539780634,-0.15720459999999978,0.8685568498744507,5205635683.666667,0.0349880993697219,0.0753396788685559,-0.08262647325918969,-0.11174844964693692,0.5162594501591478,-0.14897542133996622,-0.5378584026174681,-1.1236994091141959,0,0,0.26917599908681505,0.317817685580497,0.03590451172404078,0.016190418337876655,0.015168195932591411,UMC,Upper middle income,Europe & Central Asia
MLI,-0.8569999999999999,-0.8413333333333334,6.755751515365723,52.22659795494963,-0.8041668055555546,8.078028948459844,2163695598.333333,0.0823186861318861,-0.8550340182328173,-0.736604884808937,-1.4045836754260723,-0.6569282436240799,-0.8628088068319041,0.41333453243662993,-0.8428637418216918,0,0,0.26917599908681505,0.317817685580497,0.0018588796409516287,0.03349399457036693,0.09115364398522456,LIC,Low income,Sub-Saharan Africa
